employee_id,age,gender,department,years_of_experience,salary,performance_score,training_hours,job_satisfaction,last_promotion
1494,31.0,Female,Marketing,,,7.0,,1.0,7.0
1495,32.0,Male,HR,16.0,136626.0,7.0,22.0,2.0,6.0
1496,24.0,Female,,18.0,95109.0,1.0,11.0,2.0,7.0
1497,26.0,Male,Sales,,139239.0,8.0,27.0,,7.0
1498,65.0,Male,IT,3.0,91943.0,6.0,12.0,5.0,9.0
1499,25.0,Male,Marketing,17.0,,7.0,17.0,3.0,
1500,40.0,Female,Sales,20.0,99356.0,10.0,1.0,1.0,9.0
1501,46.0,Male,IT,3.0,,10.0,16.0,1.0,
1502,35.0,Female,Marketing,5.0,55401.0,2.0,,4.0,8.0
1503,48.0,Male,Marketing,13.0,81870.0,7.0,22.0,3.0,2.0
1504,47.0,Male,Marketing,6.0,61701.0,8.0,0.0,3.0,9.0
1505,56.0,Male,Marketing,11.0,,5.0,13.0,3.0,0.0
1506,52.0,Male,Finance,1.0,129326.0,1.0,11.0,4.0,8.0
1507,35.0,Male,Marketing,17.0,133658.0,6.0,13.0,1.0,
1508,59.0,Male,Finance,12.0,34226.0,3.0,37.0,2.0,9.0
1509,56.0,Female,Finance,12.0,120808.0,5.0,40.0,1.0,1.0
1510,34.0,Male,Sales,4.0,137533.0,9.0,15.0,2.0,2.0
1511,31.0,Female,IT,6.0,96349.0,7.0,33.0,2.0,10.0
1512,48.0,Male,Finance,11.0,148525.0,8.0,17.0,4.0,3.0
1513,41.0,Female,,13.0,137154.0,6.0,9.0,3.0,7.0
1514,52.0,Female,Finance,0.0,57003.0,9.0,,4.0,10.0
1515,61.0,Male,HR,9.0,113003.0,3.0,,2.0,8.0
1516,62.0,Male,Sales,8.0,131278.0,1.0,3.0,1.0,2.0
1517,51.0,Female,HR,9.0,127571.0,10.0,,2.0,1.0
1518,20.0,Female,Sales,6.0,88527.0,4.0,15.0,4.0,1.0
1519,54.0,Male,Sales,15.0,84718.0,8.0,,1.0,10.0
1520,60.0,Male,Sales,11.0,118601.0,6.0,4.0,,8.0
1521,57.0,Female,HR,11.0,98160.0,7.0,38.0,4.0,7.0
1522,43.0,Male,HR,18.0,35505.0,9.0,,,1.0
1523,40.0,Female,Sales,,43381.0,2.0,34.0,2.0,
1524,61.0,Male,Sales,,37549.0,7.0,33.0,3.0,3.0
1525,56.0,,IT,17.0,131036.0,4.0,32.0,3.0,5.0
1526,32.0,Female,Sales,2.0,81149.0,,38.0,1.0,4.0
1527,21.0,Female,Marketing,6.0,40203.0,8.0,9.0,4.0,
1528,46.0,Male,IT,,88592.0,2.0,2.0,2.0,9.0
1529,,Male,IT,2.0,86827.0,7.0,28.0,,
1530,42.0,Female,,20.0,41928.0,8.0,34.0,2.0,6.0
1531,30.0,Female,Marketing,13.0,126295.0,1.0,30.0,4.0,7.0
1532,35.0,Male,IT,3.0,43457.0,10.0,,3.0,
1533,50.0,Female,IT,18.0,,5.0,14.0,5.0,3.0
1534,33.0,Female,HR,5.0,54587.0,9.0,,1.0,1.0
1535,62.0,Female,HR,19.0,89354.0,2.0,,4.0,4.0
1536,,Female,Sales,8.0,131911.0,6.0,,2.0,7.0
1537,61.0,Male,Sales,10.0,55312.0,2.0,26.0,,0.0
1538,19.0,Female,Finance,14.0,96045.0,3.0,20.0,1.0,5.0
1539,52.0,Female,Marketing,8.0,137764.0,6.0,6.0,2.0,1.0
1540,59.0,Male,HR,10.0,36094.0,5.0,32.0,5.0,1.0
1541,51.0,Male,Sales,9.0,107994.0,4.0,1.0,,
1542,47.0,,Marketing,,68513.0,7.0,13.0,2.0,5.0
1543,30.0,Female,IT,,,3.0,2.0,1.0,5.0
1544,30.0,Male,Marketing,3.0,,10.0,,2.0,5.0
1545,35.0,Female,HR,1.0,100446.0,7.0,4.0,4.0,
1546,49.0,Female,Finance,4.0,36572.0,9.0,16.0,3.0,
1547,49.0,Female,HR,,145746.0,2.0,38.0,,1.0
1548,52.0,Female,Sales,14.0,67068.0,5.0,0.0,1.0,4.0
1549,56.0,Other,Sales,18.0,39081.0,1.0,,1.0,5.0
1550,63.0,Male,Marketing,5.0,117423.0,7.0,37.0,4.0,8.0
1551,46.0,Female,HR,14.0,114872.0,2.0,13.0,4.0,8.0
1552,46.0,Male,Sales,13.0,57913.0,5.0,16.0,4.0,1.0
1553,61.0,Female,IT,7.0,117616.0,1.0,14.0,4.0,8.0
1554,33.0,Male,IT,19.0,70378.0,1.0,6.0,2.0,
1555,61.0,Other,,11.0,140177.0,4.0,6.0,1.0,5.0
1556,64.0,Female,Marketing,,81896.0,7.0,,1.0,0.0
1557,27.0,Female,Sales,20.0,,,25.0,5.0,10.0
1558,47.0,Male,Finance,,56084.0,8.0,13.0,3.0,
1559,42.0,Male,IT,10.0,127240.0,9.0,18.0,2.0,7.0
1560,56.0,Female,Finance,6.0,90681.0,4.0,25.0,3.0,
1561,37.0,Male,Finance,3.0,98569.0,2.0,,2.0,7.0
1562,22.0,Female,Sales,14.0,52418.0,10.0,33.0,2.0,9.0
1563,18.0,Male,Sales,,72727.0,10.0,,2.0,4.0
1564,47.0,Female,Sales,8.0,104860.0,3.0,0.0,1.0,1.0
1565,20.0,Male,Marketing,19.0,62232.0,9.0,,3.0,8.0
1566,62.0,Female,Finance,7.0,,8.0,,3.0,
1567,31.0,Female,Finance,11.0,112168.0,6.0,23.0,,
1568,47.0,Male,Marketing,6.0,38003.0,3.0,4.0,3.0,2.0
1569,21.0,,IT,17.0,56471.0,10.0,28.0,4.0,0.0
1570,35.0,Male,HR,0.0,92468.0,,40.0,5.0,4.0
1571,,Female,IT,8.0,84428.0,,0.0,4.0,
1572,42.0,Female,Marketing,6.0,54805.0,4.0,8.0,2.0,3.0
1573,65.0,Female,Finance,13.0,98211.0,4.0,35.0,1.0,8.0
1574,18.0,Female,Finance,0.0,105012.0,9.0,15.0,2.0,5.0
1575,63.0,Male,Sales,12.0,49259.0,8.0,14.0,5.0,7.0
1576,32.0,Male,Sales,19.0,104048.0,7.0,9.0,1.0,8.0
1577,26.0,Male,Finance,14.0,70062.0,4.0,,5.0,0.0
1578,32.0,Male,Finance,4.0,79179.0,7.0,15.0,2.0,
1579,41.0,Other,Sales,4.0,,1.0,37.0,1.0,
1580,,Female,Sales,13.0,96045.0,8.0,35.0,5.0,8.0
1581,29.0,Male,IT,13.0,110099.0,,14.0,,0.0
1582,54.0,Female,Finance,13.0,47024.0,9.0,2.0,3.0,1.0
1583,54.0,Female,Finance,4.0,91980.0,9.0,18.0,2.0,5.0
1584,60.0,Male,Marketing,10.0,115170.0,1.0,40.0,4.0,3.0
1585,23.0,Male,IT,18.0,99283.0,10.0,36.0,5.0,4.0
1586,56.0,Male,HR,4.0,81871.0,7.0,2.0,5.0,
1587,63.0,Female,HR,3.0,50287.0,1.0,7.0,1.0,
1588,41.0,Other,HR,14.0,149693.0,6.0,23.0,4.0,0.0
1589,28.0,Female,Sales,20.0,55887.0,5.0,13.0,5.0,0.0
1590,30.0,Male,HR,6.0,,2.0,34.0,1.0,6.0
1591,,Male,,4.0,47802.0,3.0,15.0,3.0,2.0
1592,42.0,Female,Sales,14.0,103135.0,8.0,6.0,3.0,4.0
1593,24.0,Female,Sales,13.0,39650.0,2.0,40.0,1.0,
1594,21.0,Female,HR,2.0,49843.0,4.0,34.0,4.0,4.0
1595,25.0,Female,Sales,4.0,84056.0,3.0,7.0,1.0,9.0
1596,37.0,Male,IT,11.0,60232.0,7.0,11.0,1.0,8.0
1597,46.0,Female,IT,19.0,70080.0,8.0,15.0,4.0,3.0
1598,62.0,Female,HR,13.0,135646.0,4.0,3.0,3.0,6.0
1599,63.0,Male,Marketing,4.0,73527.0,6.0,34.0,5.0,7.0
1600,27.0,Female,Sales,3.0,72297.0,,40.0,,
1601,60.0,Male,Finance,20.0,58268.0,7.0,31.0,4.0,3.0
1602,51.0,Male,HR,15.0,149936.0,8.0,11.0,2.0,
1603,43.0,Male,Sales,,59185.0,7.0,20.0,4.0,
1604,58.0,Male,HR,,147769.0,4.0,,3.0,10.0
1605,20.0,Male,HR,3.0,30346.0,10.0,,3.0,
1606,23.0,Male,Marketing,19.0,79268.0,9.0,2.0,4.0,9.0
1607,,Female,,5.0,73418.0,10.0,1.0,4.0,3.0
1608,22.0,Male,Sales,2.0,39612.0,8.0,5.0,4.0,9.0
1609,64.0,Male,HR,0.0,72814.0,6.0,15.0,3.0,
1610,,Male,HR,,115002.0,2.0,22.0,1.0,
1611,26.0,Female,Sales,7.0,142013.0,10.0,30.0,2.0,3.0
1612,52.0,Male,HR,15.0,31631.0,7.0,40.0,1.0,
1613,37.0,Male,HR,6.0,97535.0,9.0,29.0,3.0,4.0
1614,59.0,Female,HR,17.0,87211.0,9.0,2.0,1.0,4.0
1615,52.0,Female,IT,,45452.0,9.0,15.0,4.0,
1616,35.0,Female,IT,2.0,119189.0,9.0,3.0,,1.0
1617,34.0,Female,Finance,17.0,108105.0,6.0,35.0,4.0,0.0
1618,41.0,Male,Marketing,15.0,70900.0,1.0,27.0,2.0,10.0
1619,20.0,Female,Sales,20.0,52482.0,6.0,27.0,4.0,
1620,49.0,Male,Marketing,0.0,135307.0,5.0,,5.0,8.0
1621,52.0,Male,Marketing,20.0,129995.0,7.0,25.0,,6.0
1622,55.0,,IT,19.0,65472.0,8.0,38.0,1.0,
1623,30.0,,Finance,15.0,117460.0,1.0,12.0,4.0,
1624,64.0,Male,Marketing,11.0,148123.0,10.0,6.0,1.0,7.0
1625,42.0,Female,Marketing,5.0,71170.0,4.0,12.0,2.0,10.0
1626,26.0,Female,HR,,121802.0,4.0,3.0,1.0,7.0
1627,21.0,Male,Sales,8.0,97313.0,1.0,15.0,2.0,6.0
1628,31.0,Female,Finance,20.0,110379.0,4.0,27.0,2.0,10.0
1629,54.0,Female,Sales,12.0,65915.0,,12.0,4.0,5.0
1630,51.0,Female,IT,11.0,125554.0,6.0,9.0,5.0,1.0
1631,28.0,Male,Marketing,12.0,38057.0,4.0,4.0,1.0,3.0
1632,58.0,Female,Marketing,,48883.0,2.0,35.0,2.0,
1633,20.0,Male,Sales,18.0,79838.0,7.0,18.0,2.0,6.0
1634,,Female,IT,18.0,90014.0,8.0,29.0,2.0,10.0
1635,46.0,Female,HR,,,9.0,40.0,3.0,1.0
1636,26.0,Male,HR,5.0,55505.0,9.0,27.0,1.0,
1637,20.0,Female,Marketing,15.0,91457.0,4.0,,1.0,8.0
1638,42.0,Female,Marketing,6.0,55890.0,3.0,35.0,2.0,4.0
1639,51.0,Female,,6.0,81985.0,5.0,,1.0,4.0
1640,29.0,Male,Sales,,138269.0,6.0,8.0,1.0,3.0
1641,59.0,Male,Marketing,15.0,65013.0,8.0,11.0,3.0,0.0
1642,26.0,,IT,16.0,63953.0,3.0,22.0,,
1643,32.0,Female,Sales,18.0,32464.0,6.0,,1.0,8.0
1644,57.0,Female,Finance,15.0,104111.0,5.0,8.0,,
1645,42.0,Male,HR,,142839.0,7.0,25.0,2.0,
1646,22.0,Male,Finance,18.0,76825.0,9.0,29.0,1.0,3.0
1647,28.0,Female,,14.0,59566.0,7.0,19.0,3.0,8.0
1648,51.0,Female,HR,2.0,124035.0,6.0,15.0,5.0,4.0
1649,41.0,Male,IT,14.0,,9.0,12.0,4.0,9.0
1650,32.0,Female,HR,15.0,47363.0,10.0,34.0,4.0,1.0
1651,55.0,Female,HR,19.0,110938.0,4.0,,5.0,
1652,25.0,Male,IT,4.0,116097.0,1.0,24.0,4.0,
1653,22.0,Male,Marketing,18.0,99146.0,8.0,12.0,5.0,4.0
1654,65.0,Male,Marketing,9.0,101236.0,,27.0,1.0,
1655,43.0,Female,HR,12.0,41462.0,6.0,11.0,,
1656,35.0,Male,HR,14.0,103109.0,5.0,23.0,4.0,7.0
1657,23.0,Male,Finance,11.0,81105.0,10.0,27.0,5.0,1.0
1658,,Female,Marketing,16.0,84698.0,3.0,0.0,1.0,4.0
1659,65.0,Male,IT,14.0,,6.0,33.0,1.0,
1660,30.0,Male,HR,3.0,112803.0,1.0,2.0,2.0,7.0
1661,45.0,Male,HR,14.0,57103.0,7.0,,2.0,3.0
1662,22.0,Female,Finance,16.0,149511.0,6.0,20.0,1.0,9.0
1663,30.0,Female,Finance,10.0,46507.0,5.0,26.0,5.0,9.0
1664,34.0,Male,Finance,14.0,126783.0,3.0,20.0,3.0,10.0
1665,57.0,Female,Sales,19.0,93101.0,8.0,21.0,3.0,8.0
1666,62.0,Female,IT,,128829.0,4.0,12.0,2.0,6.0
1667,49.0,Male,Sales,6.0,146774.0,9.0,15.0,4.0,6.0
1668,46.0,Male,HR,12.0,78326.0,9.0,23.0,3.0,8.0
1669,20.0,Male,Finance,12.0,40347.0,5.0,16.0,4.0,2.0
1670,57.0,Male,Finance,19.0,118331.0,7.0,4.0,4.0,2.0
1671,51.0,Female,Finance,19.0,36099.0,6.0,,1.0,
1672,57.0,Female,Marketing,1.0,105104.0,6.0,26.0,3.0,6.0
1673,44.0,Male,IT,9.0,34406.0,4.0,40.0,3.0,1.0
1674,,Male,Sales,17.0,,10.0,31.0,4.0,9.0
1675,62.0,Male,IT,19.0,132439.0,8.0,25.0,4.0,2.0
1676,50.0,Female,Finance,4.0,87178.0,10.0,6.0,,5.0
1677,23.0,Male,HR,19.0,34876.0,3.0,35.0,5.0,8.0
1678,41.0,Female,Marketing,18.0,120692.0,5.0,6.0,3.0,
1679,36.0,Male,IT,1.0,60871.0,1.0,26.0,3.0,4.0
1680,33.0,Female,HR,3.0,113913.0,1.0,37.0,1.0,5.0
1681,57.0,Female,Finance,15.0,126442.0,9.0,23.0,1.0,2.0
1682,45.0,Male,Finance,,132829.0,4.0,23.0,5.0,1.0
1683,50.0,Female,Finance,15.0,142631.0,9.0,,4.0,3.0
1684,65.0,Other,Finance,16.0,74895.0,7.0,26.0,3.0,5.0
1685,58.0,Male,,14.0,73760.0,10.0,33.0,4.0,3.0
1686,30.0,Female,Marketing,12.0,76306.0,8.0,20.0,3.0,
1687,60.0,,IT,0.0,105179.0,9.0,0.0,1.0,
1688,62.0,Female,Finance,4.0,46587.0,1.0,9.0,1.0,
1689,42.0,Male,Marketing,19.0,106554.0,7.0,29.0,1.0,6.0
1690,59.0,Female,HR,0.0,34213.0,8.0,,,1.0
1691,53.0,Female,Marketing,11.0,40044.0,2.0,29.0,3.0,9.0
1692,44.0,Female,Marketing,14.0,117843.0,10.0,,1.0,1.0
1693,55.0,Female,,3.0,74425.0,9.0,28.0,,9.0
1694,24.0,Female,Marketing,18.0,134669.0,1.0,30.0,4.0,4.0
1695,,Male,HR,15.0,51376.0,3.0,40.0,5.0,
1696,60.0,Female,Finance,17.0,52590.0,,3.0,5.0,
1697,62.0,Female,Sales,16.0,73403.0,1.0,18.0,2.0,3.0
1698,48.0,Female,IT,10.0,56628.0,4.0,9.0,4.0,6.0
1699,40.0,Female,HR,19.0,119421.0,10.0,30.0,2.0,2.0
1700,59.0,Female,IT,12.0,135763.0,6.0,33.0,3.0,1.0
1701,27.0,Female,Finance,8.0,32192.0,6.0,40.0,5.0,4.0
1702,49.0,Male,Marketing,16.0,51433.0,4.0,38.0,5.0,5.0
1703,60.0,Male,Marketing,16.0,114629.0,10.0,30.0,,7.0
1704,47.0,Male,HR,4.0,60617.0,10.0,10.0,5.0,
1705,56.0,Male,Finance,7.0,147516.0,10.0,,2.0,2.0
1706,48.0,Female,Sales,2.0,137454.0,10.0,31.0,3.0,3.0
1707,35.0,Male,Sales,5.0,61682.0,1.0,22.0,2.0,3.0
1708,53.0,Male,Marketing,2.0,132378.0,5.0,39.0,5.0,3.0
1709,19.0,Other,Finance,7.0,40250.0,5.0,38.0,3.0,
1710,31.0,Male,Finance,11.0,62836.0,3.0,2.0,4.0,3.0
1711,30.0,Male,HR,3.0,142319.0,,27.0,2.0,
1712,46.0,Male,Sales,1.0,97173.0,4.0,24.0,1.0,3.0
1713,29.0,Male,HR,9.0,,3.0,27.0,,
1714,56.0,Female,IT,14.0,136697.0,3.0,18.0,4.0,7.0
1715,19.0,Female,Finance,12.0,136761.0,3.0,18.0,5.0,4.0
1716,49.0,Female,Sales,14.0,36251.0,7.0,28.0,5.0,1.0
1717,30.0,Male,HR,,131429.0,9.0,18.0,4.0,8.0
1718,63.0,Female,Marketing,,86246.0,1.0,,2.0,8.0
1719,44.0,Male,IT,12.0,63006.0,8.0,23.0,3.0,0.0
1720,58.0,Male,HR,19.0,116966.0,10.0,37.0,2.0,4.0
1721,34.0,Male,Marketing,19.0,126598.0,1.0,15.0,2.0,2.0
1722,57.0,Male,Sales,0.0,70785.0,9.0,17.0,4.0,9.0
1723,48.0,Male,Sales,15.0,128594.0,8.0,40.0,2.0,
1724,51.0,Male,IT,7.0,36464.0,,12.0,3.0,4.0
1725,41.0,Other,Marketing,5.0,97344.0,6.0,3.0,4.0,3.0
1726,62.0,Male,Finance,2.0,40281.0,10.0,12.0,2.0,2.0
1727,52.0,Male,,19.0,80106.0,7.0,34.0,,
1728,65.0,Male,Finance,15.0,125429.0,8.0,,2.0,
1729,23.0,Female,,1.0,124840.0,,18.0,4.0,0.0
1730,36.0,Male,HR,1.0,130234.0,,23.0,4.0,3.0
1731,47.0,Female,HR,14.0,135293.0,10.0,32.0,5.0,0.0
1732,24.0,Other,Sales,9.0,75040.0,,,4.0,2.0
1733,27.0,Male,Finance,0.0,38998.0,4.0,8.0,1.0,
1734,58.0,Male,HR,19.0,44517.0,9.0,2.0,4.0,9.0
1735,49.0,Male,Marketing,14.0,136083.0,9.0,,2.0,
1736,51.0,Female,Marketing,,84282.0,3.0,29.0,3.0,4.0
1737,45.0,Male,,15.0,72866.0,9.0,17.0,2.0,5.0
1738,32.0,Male,Marketing,17.0,143384.0,5.0,1.0,,10.0
1739,47.0,Male,Finance,4.0,52969.0,6.0,31.0,1.0,0.0
1740,54.0,Female,Marketing,20.0,130980.0,,8.0,2.0,9.0
1741,46.0,Male,Finance,4.0,45783.0,3.0,1.0,3.0,
1742,39.0,Male,Sales,9.0,148259.0,4.0,19.0,2.0,8.0
1743,21.0,Female,Sales,11.0,61107.0,5.0,26.0,5.0,0.0
1744,37.0,Female,Marketing,9.0,75631.0,1.0,,1.0,6.0
1745,49.0,Female,Marketing,1.0,33759.0,8.0,40.0,4.0,3.0
1746,53.0,,Marketing,0.0,44789.0,7.0,18.0,2.0,1.0
1747,21.0,Female,Sales,15.0,124181.0,2.0,15.0,,10.0
1748,44.0,Female,HR,17.0,105346.0,7.0,25.0,2.0,10.0
1749,34.0,Male,Sales,6.0,43214.0,9.0,13.0,2.0,1.0
1750,29.0,Female,,3.0,100657.0,5.0,17.0,,5.0
1751,39.0,Male,HR,,59482.0,6.0,27.0,,5.0
1752,34.0,Female,HR,9.0,62472.0,5.0,,5.0,
1753,27.0,Male,IT,10.0,141857.0,1.0,29.0,1.0,2.0
1754,18.0,Female,Finance,2.0,104536.0,6.0,40.0,1.0,10.0
1755,39.0,Male,Marketing,13.0,78187.0,7.0,20.0,,
1756,43.0,Female,Finance,,61087.0,5.0,,5.0,2.0
1757,35.0,Male,IT,18.0,148474.0,,29.0,1.0,10.0
1758,31.0,Other,Finance,9.0,30941.0,6.0,36.0,4.0,6.0
1759,64.0,Female,Marketing,14.0,129642.0,,40.0,5.0,1.0
1760,46.0,Male,IT,7.0,149340.0,10.0,,2.0,7.0
1761,29.0,Female,Finance,16.0,31321.0,10.0,29.0,5.0,1.0
1762,53.0,Other,Sales,5.0,113574.0,9.0,21.0,4.0,1.0
1763,52.0,Male,HR,6.0,,7.0,23.0,2.0,3.0
1764,29.0,Male,IT,,75972.0,3.0,9.0,5.0,
1765,24.0,Female,Sales,,98604.0,1.0,,2.0,0.0
1766,46.0,Male,Marketing,11.0,116658.0,7.0,0.0,2.0,10.0
1767,28.0,,HR,17.0,69361.0,8.0,34.0,3.0,6.0
1768,50.0,Male,IT,13.0,71354.0,1.0,15.0,4.0,1.0
1769,23.0,Male,HR,0.0,96327.0,5.0,4.0,3.0,5.0
1770,64.0,Male,IT,3.0,90977.0,8.0,30.0,,4.0
1771,32.0,Male,IT,16.0,77191.0,10.0,36.0,2.0,
1772,49.0,Female,Finance,17.0,85828.0,7.0,24.0,5.0,3.0
1773,28.0,Female,HR,18.0,40136.0,,24.0,5.0,4.0
1774,40.0,Male,HR,3.0,45747.0,4.0,,3.0,10.0
1775,43.0,Female,Sales,5.0,96279.0,6.0,,5.0,8.0
1776,51.0,Female,Marketing,7.0,102060.0,7.0,31.0,,0.0
1777,63.0,Female,Sales,14.0,109402.0,7.0,19.0,2.0,
1778,51.0,Male,Finance,19.0,69342.0,3.0,29.0,1.0,6.0
1779,46.0,Male,IT,0.0,,8.0,1.0,4.0,8.0
1780,21.0,Female,Finance,,,7.0,4.0,1.0,2.0
1781,34.0,Female,Finance,15.0,125447.0,4.0,18.0,1.0,
1782,52.0,Female,Sales,20.0,75332.0,10.0,19.0,3.0,
1783,30.0,Female,IT,5.0,62961.0,4.0,,1.0,8.0
1784,58.0,Male,Marketing,,136198.0,4.0,10.0,2.0,
1785,56.0,Female,Finance,9.0,99810.0,5.0,17.0,3.0,
1786,32.0,Male,Marketing,,59838.0,2.0,26.0,4.0,2.0
1787,46.0,Male,IT,4.0,44332.0,9.0,30.0,,9.0
1788,46.0,Female,IT,7.0,148585.0,6.0,34.0,4.0,
1789,28.0,Male,Sales,0.0,93001.0,8.0,,5.0,
1790,49.0,Male,HR,4.0,120329.0,1.0,19.0,3.0,9.0
1791,19.0,Female,Sales,0.0,66350.0,6.0,8.0,,3.0
1792,,Male,Marketing,6.0,149771.0,6.0,30.0,3.0,
1793,31.0,Other,,14.0,110954.0,8.0,,2.0,2.0
1794,37.0,Other,IT,13.0,78473.0,1.0,6.0,3.0,3.0
1795,39.0,Female,Finance,8.0,141148.0,5.0,32.0,2.0,1.0
1796,28.0,Male,HR,7.0,70897.0,,0.0,4.0,0.0
1797,44.0,Male,IT,7.0,41682.0,6.0,,,4.0
1798,20.0,Male,,2.0,51727.0,9.0,2.0,1.0,3.0
1799,34.0,Male,Marketing,19.0,86669.0,10.0,38.0,5.0,9.0
1800,61.0,Male,Marketing,3.0,73775.0,3.0,11.0,5.0,1.0
1801,45.0,Other,Marketing,16.0,86941.0,9.0,29.0,5.0,5.0
1802,46.0,Male,Sales,5.0,99439.0,9.0,15.0,1.0,4.0
1803,38.0,Female,Marketing,1.0,42115.0,1.0,,2.0,
1804,64.0,Male,Marketing,8.0,80937.0,2.0,23.0,,9.0
1805,33.0,Female,Sales,13.0,75132.0,4.0,16.0,1.0,
1806,54.0,Female,Finance,0.0,,7.0,26.0,4.0,3.0
1807,37.0,,IT,16.0,92038.0,2.0,28.0,2.0,0.0
1808,23.0,Male,HR,,42025.0,7.0,40.0,4.0,10.0
1809,36.0,Female,Marketing,5.0,125439.0,5.0,13.0,2.0,7.0
1810,22.0,Female,,0.0,88526.0,10.0,,1.0,2.0
1811,20.0,Female,Marketing,18.0,46907.0,7.0,37.0,1.0,4.0
1812,18.0,Male,,15.0,98832.0,9.0,5.0,,
1813,55.0,Male,Sales,17.0,86108.0,9.0,23.0,4.0,3.0
1814,32.0,Female,Sales,10.0,50863.0,3.0,39.0,,8.0
1815,51.0,Female,HR,8.0,,,32.0,5.0,2.0
1816,52.0,Male,,20.0,35685.0,7.0,,4.0,
1817,42.0,Female,Marketing,5.0,36647.0,5.0,2.0,5.0,
1818,41.0,Male,Finance,1.0,60145.0,5.0,22.0,4.0,5.0
1819,29.0,Male,Marketing,,70562.0,5.0,20.0,3.0,0.0
1820,,Male,Marketing,15.0,133894.0,9.0,21.0,5.0,10.0
1821,32.0,,Marketing,7.0,50767.0,4.0,7.0,,6.0
1822,61.0,Female,Marketing,7.0,128702.0,6.0,19.0,3.0,3.0
1823,33.0,Male,IT,13.0,146839.0,6.0,13.0,5.0,7.0
1824,44.0,Male,Finance,0.0,35430.0,7.0,29.0,1.0,8.0
1825,25.0,Female,Sales,6.0,33880.0,2.0,,4.0,1.0
1826,63.0,Female,Finance,1.0,95662.0,6.0,18.0,1.0,7.0
1827,42.0,Female,Marketing,14.0,146775.0,9.0,37.0,5.0,10.0
1828,34.0,Female,Finance,17.0,90487.0,,35.0,3.0,7.0
1829,46.0,Male,,3.0,113690.0,2.0,,4.0,5.0
1830,25.0,Female,Finance,17.0,69793.0,8.0,33.0,3.0,2.0
1831,32.0,Female,,4.0,,1.0,9.0,,
1832,44.0,Female,Finance,15.0,140549.0,8.0,30.0,4.0,1.0
1833,63.0,Male,Sales,12.0,87590.0,5.0,10.0,1.0,5.0
1834,,Male,Sales,8.0,101461.0,9.0,34.0,,2.0
1835,20.0,Female,Finance,4.0,82470.0,9.0,10.0,3.0,3.0
1836,46.0,Male,Finance,7.0,142951.0,4.0,39.0,5.0,8.0
1837,61.0,Female,IT,17.0,,1.0,31.0,1.0,
1838,41.0,Female,Finance,2.0,93616.0,5.0,25.0,1.0,4.0
1839,20.0,Female,Sales,5.0,130361.0,7.0,21.0,2.0,6.0
1840,37.0,Female,HR,10.0,100823.0,9.0,0.0,3.0,8.0
1841,63.0,Female,Sales,13.0,68671.0,10.0,28.0,1.0,
1842,32.0,Male,IT,18.0,,9.0,38.0,2.0,0.0
1843,42.0,Female,Finance,6.0,98525.0,9.0,21.0,3.0,1.0
1844,47.0,Female,HR,9.0,135879.0,6.0,31.0,4.0,
1845,31.0,,Sales,,142367.0,2.0,24.0,5.0,2.0
1846,24.0,Male,HR,5.0,123709.0,5.0,39.0,3.0,
1847,34.0,,Marketing,19.0,101257.0,3.0,28.0,1.0,8.0
1848,61.0,Female,Sales,,86230.0,6.0,36.0,2.0,
1849,37.0,Male,Marketing,15.0,143681.0,5.0,31.0,2.0,3.0
1850,53.0,Female,,8.0,112259.0,10.0,29.0,4.0,8.0
1851,26.0,Male,Finance,18.0,32728.0,1.0,17.0,2.0,3.0
1852,55.0,Male,Finance,17.0,113511.0,10.0,2.0,1.0,7.0
1853,65.0,Female,Finance,4.0,119763.0,10.0,,3.0,2.0
1854,39.0,Male,Marketing,15.0,,2.0,19.0,,8.0
1855,19.0,Female,Finance,6.0,65929.0,5.0,7.0,,10.0
1856,41.0,Female,IT,18.0,105036.0,6.0,30.0,5.0,10.0
1857,25.0,Female,Sales,4.0,103711.0,1.0,23.0,1.0,3.0
1858,28.0,Male,,19.0,67397.0,7.0,12.0,4.0,7.0
1859,30.0,Female,HR,10.0,92248.0,3.0,7.0,4.0,1.0
1860,34.0,Female,Marketing,17.0,77536.0,1.0,13.0,1.0,6.0
1861,25.0,Female,Sales,6.0,102437.0,,14.0,,1.0
1862,38.0,Female,Marketing,17.0,106426.0,7.0,,2.0,4.0
1863,35.0,Female,HR,2.0,106851.0,10.0,14.0,2.0,8.0
1864,47.0,Female,Finance,4.0,110962.0,3.0,25.0,1.0,4.0
1865,35.0,Female,HR,12.0,61316.0,6.0,37.0,1.0,3.0
1866,63.0,Male,IT,15.0,65065.0,4.0,37.0,2.0,7.0
1867,64.0,Male,Finance,11.0,110775.0,4.0,32.0,,4.0
1868,48.0,Male,Finance,6.0,110286.0,9.0,9.0,1.0,8.0
1869,55.0,Male,Finance,12.0,53674.0,7.0,,2.0,8.0
1870,,Male,HR,0.0,109049.0,6.0,10.0,3.0,1.0
1871,28.0,Male,,14.0,149632.0,9.0,2.0,3.0,9.0
1872,62.0,Female,Marketing,20.0,56085.0,3.0,22.0,2.0,8.0
1873,42.0,Male,HR,11.0,,4.0,5.0,2.0,10.0
1874,50.0,Female,Sales,16.0,148495.0,9.0,40.0,4.0,7.0
1875,55.0,Male,Sales,19.0,,4.0,40.0,3.0,
1876,58.0,Male,HR,4.0,93493.0,7.0,28.0,5.0,
